,fluencer,follower,score
34753,Black Sabbath,Suicidal Tendencies,1.2840254166877414
34754,Black Sabbath,Sunny Day Real Estate,1.4549914146182013
34755,Black Sabbath,Toadies,1.2840254166877414
34756,Black Sabbath,Butthole Surfers,1.2840254166877414
34757,Black Sabbath,The Cardigans,1.4549914146182013
34758,Black Sabbath,Candlemass,1.2840254166877414
34759,Black Sabbath,GWAR,1.2840254166877414
34760,Black Sabbath,Godsmack,1.4549914146182013
34761,Black Sabbath,Witchfinder General,1.2840254166877414
34762,Black Sabbath,Manowar,1.2840254166877414
34763,Black Sabbath,Hellhammer,1.2840254166877414
34764,Black Sabbath,Zakk Wylde,1.2840254166877414
34765,Black Sabbath,Volbeat,1.6487212707001282
34766,Black Sabbath,Entombed,1.2840254166877414
34767,Black Sabbath,Sepultura,1.2840254166877414
34768,Black Sabbath,Trouble,1.2840254166877414
34769,Black Sabbath,Slipknot,1.4549914146182013
34770,Black Sabbath,Trivium,1.6487212707001282
34771,Black Sabbath,Testament,1.2840254166877414
34772,Black Sabbath,Bolt Thrower,1.2840254166877414
34773,Black Sabbath,Iced Earth,1.2840254166877414
34774,Black Sabbath,King Diamond,1.1331484530668263
34775,Black Sabbath,King's X,1.2840254166877414
34776,Black Sabbath,Kyuss,1.2840254166877414
34777,Black Sabbath,Lacuna Coil,1.4549914146182013
34778,Black Sabbath,Cradle of Filth,1.4549914146182013
34779,Black Sabbath,Lamb of God,1.4549914146182013
34780,Black Sabbath,Dead Kennedys,1.1331484530668263
34781,Black Sabbath,Evanescence,1.4549914146182013
34782,Black Sabbath,Tool,1.4549914146182013
34783,Black Sabbath,Coal Chamber,1.4549914146182013
34784,Black Sabbath,Feeder,1.4549914146182013
34785,Black Sabbath,Great White,1.2840254166877414
34786,Black Sabbath,Green River,1.2840254166877414
34787,Black Sabbath,Dream Theater,1.2840254166877414
34788,Black Sabbath,Joe Satriani,1.1331484530668263
34789,Black Sabbath,Deftones,1.2840254166877414
34790,Black Sabbath,W.A.S.P.,1.2840254166877414
34791,Black Sabbath,White Zombie,1.2840254166877414
34792,Black Sabbath,Lightning Bolt,1.4549914146182013
34793,Black Sabbath,Loudness,1.2840254166877414
34794,Black Sabbath,Queen,1.1331484530668263
34795,Black Sabbath,Quiet Riot,1.1331484530668263
34796,Black Sabbath,Nickelback,1.4549914146182013
34797,Black Sabbath,Misfits,1.1331484530668263
34798,Black Sabbath,Otep,1.6487212707001282
34799,Black Sabbath,The Smithereens,1.2840254166877414
34800,Black Sabbath,The Sword,1.6487212707001282
34801,Black Sabbath,45 Grave,1.2840254166877414
34802,Black Sabbath,Mogwai,1.4549914146182013
34803,Black Sabbath,Therapy?,1.4549914146182013
34804,Black Sabbath,Accept,1.1331484530668263
34805,Black Sabbath,Morbid Angel,1.2840254166877414
34806,Black Sabbath,Danzig,1.2840254166877414
34807,Black Sabbath,Fu Manchu,1.4549914146182013
34808,Black Sabbath,Death,1.1331484530668263
34809,Black Sabbath,Destructo,2.9099828292364025
34810,Boy George,Dead or Alive,1.0
34811,Killswitch Engage,August Burns Red,1.1331484530668263
34812,Killswitch Engage,Bring Me the Horizon,1.1331484530668263
34813,Killswitch Engage,As Blood Runs Black,1.1331484530668263
34814,Killswitch Engage,A Day to Remember,1.1331484530668263
34815,Immature,Mindless Behavior,1.2840254166877414
34816,Bowling for Soup,Simple Plan,1.0
34817,Bowling for Soup,Bayside,1.1331484530668263
34818,Bowling for Soup,Fall Out Boy,1.1331484530668263
34819,Bowling for Soup,Say Anything,1.1331484530668263
34820,Bowling for Soup,Plain White T's,1.0
34821,Bowling for Soup,Paramore,1.1331484530668263
34822,Bowling for Soup,The Click Five,1.1331484530668263
34823,Bowling for Soup,The Matches,1.0
34824,Bowling for Soup,Against Me!,1.0
34825,Bowling for Soup,Cute Is What We Aim For,1.1331484530668263
34826,Bowling for Soup,Yellowcard,1.0
34827,Bowling for Soup,The All-American Rejects,1.1331484530668263
34828,Bowling for Soup,Forever the Sickest Kids,1.1331484530668263
34829,The Bonzo Dog Band,Kevin Ayers,1.0
34830,The Bonzo Dog Band,Ian Dury,1.1331484530668263
34831,The Bonzo Dog Band,Devo,1.1331484530668263
34832,The Bonzo Dog Band,R. Stevie Moore,1.1331484530668263
34833,The Bonzo Dog Band,The Residents,1.1331484530668263
34834,The Bonzo Dog Band,They Might Be Giants,1.2840254166877414
34835,The Bonzo Dog Band,Flight of the Conchords,2.9099828292364025
34836,The Bonzo Dog Band,Split Enz,1.1331484530668263
34837,The Bonzo Dog Band,Death Cab for Cutie,1.4549914146182013
34838,The Bonzo Dog Band,Ween,1.2840254166877414
34839,Irma Thomas,Sharon Jones & the Dap-Kings,1.6487212707001282
34840,Irma Thomas,Betty Wright,1.191246216612358
34841,Irma Thomas,Erykah Badu,1.4549914146182013
34842,Irma Thomas,Rita Marley,2.0
34843,Irma Thomas,Janis Joplin,2.0
34844,Irma Thomas,Lou Ann Barton,2.2662969061336526
34845,Irma Thomas,Small Faces,2.0
34846,Irma Thomas,Anouk,2.9099828292364025
34847,Irma Thomas,Candi Staton,1.0
34848,Irma Thomas,Marcia Griffiths,2.0
34849,Irma Thomas,Donna Summer,1.1331484530668263
34850,Irma Thomas,Chaka Khan,1.0
34851,Irma Thomas,Jean Knight,1.1331484530668263
34852,Irma Thomas,Jill Scott,1.4549914146182013
34853,Irma Thomas,The Rolling Stones,2.0
34854,Iron Butterfly,Soundgarden,1.2840254166877414
34855,Iron Butterfly,Alice Cooper,1.0
34856,Iron Butterfly,Deep Purple,1.0
34857,Iron Butterfly,Rush,1.0
34858,Iron Butterfly,Saxon,1.1331484530668263
34859,Iron Butterfly,Dio,1.2840254166877414
34860,Iron Butterfly,Journey,1.1331484530668263
34861,Iron Butterfly,Melvins,1.2840254166877414
34862,Iron Butterfly,Queens of the Stone Age,1.4549914146182013
34863,Iron Butterfly,Masters of Reality,1.2840254166877414
34864,Iron Butterfly,Rainbow,1.1331484530668263
34865,Iron Butterfly,Ozzy Osbourne,1.0
34866,Iron Butterfly,Monster Magnet,1.2840254166877414
34867,Iron Butterfly,Mountain,1.0
34868,Iron Butterfly,AC/DC,1.1331484530668263
34869,Iron Butterfly,Stone Temple Pilots,1.4549914146182013
34870,Iron Butterfly,Grand Funk Railroad,1.0
34871,Iron Butterfly,Wishbone Ash,1.0
34872,Iron Butterfly,Black Sabbath,1.0
34873,Iron Butterfly,UFO,1.0
34874,Iron Butterfly,Uriah Heep,1.0
34875,Iron Butterfly,Fu Manchu,1.4549914146182013
34876,Incognito,Soulive,2.568050833375483
34877,Incognito,Morcheeba,2.568050833375483
34878,Incognito,Zero 7,2.568050833375483
34879,Incubus,Audiovent,1.0
34880,Incubus,Disturbed,1.0
34881,Incubus,Deadsy,1.0
34882,Incubus,Blindside,1.0
34883,Incubus,Hollywood Undead,1.1331484530668263
34884,Incubus,Thirty Seconds to Mars,1.0
34885,Incubus,Avril Lavigne,1.1331484530668263
34886,Incubus,Hoobastank,1.0
34887,Incubus,Northlane,1.1331484530668263
34888,Booker T. Jones,Tower of Power,1.0
34889,Booker T. Jones,Sly & the Family Stone,1.0
34890,Booker T. Jones,The Band,2.0
34891,Booker T. Jones,The Blues Project,2.0
34892,Booker T. Jones,The Blues Brothers,1.1331484530668263
34893,Booker T. Jones,Isaac Hayes,1.0
34894,Booker T. Jones,"Earth, Wind & Fire",1.0
34895,Booker T. Jones,Funkadelic,1.0
34896,Booker T. Jones,War,1.1331484530668263
34897,Booker T. Jones,NRBQ,2.0
34898,Booker T. Jones,Stuff,1.1331484530668263
34899,Booker T. Jones,Atlanta Rhythm Section,2.2662969061336526
34900,Booker T. Jones,Willie Mitchell,1.0
34901,Booker T. Jones,Toots & the Maytals,2.0
34902,Booker T. Jones,Graham Central Station,1.1331484530668263
34903,China Crisis,Stereolab,1.2840254166877414
34904,China Crisis,The Cardigans,1.2840254166877414
34905,Charlie Watts,Peter Criss,2.0
34906,The Kingsmen,The Trashmen,1.1331484530668263
34907,The Kingsmen,The Guess Who,1.1331484530668263
34908,The Kingsmen,The Greenhornes,1.6487212707001282
34909,The Kingsmen,MC5,1.1331484530668263
34910,The Kingsmen,Flipper,1.2840254166877414
34911,The Kingsmen,Dead Moon,1.4549914146182013
34912,The Kingsmen,Johnny Thunders,1.2840254166877414
34913,The Kingsmen,The Sonics,1.1331484530668263
34914,The Kingsmen,MotÃ¶rhead,1.2840254166877414
34915,The Kingsmen,The Stooges,1.1331484530668263
34916,The Kingsmen,The Troggs,1.1331484530668263
34917,The Kingsmen,The Vogues,1.0
34918,The Kingsmen,Paul Revere & the Raiders,1.1331484530668263
34919,The Kingsmen,The Horrors,1.8682459574322223
34920,The Kingsmen,The Dictators,1.2840254166877414
34921,Kris Kristofferson,Shawn Mullins,2.9099828292364025
34922,Kris Kristofferson,Terry Allen,1.1331484530668263
34923,Kris Kristofferson,Steve Goodman,2.0
34924,Kris Kristofferson,Paul Thorn,2.9099828292364025
34925,Kris Kristofferson,Steve Earle,1.2840254166877414
34926,Kris Kristofferson,Shooter Jennings,1.6487212707001282
34927,Kris Kristofferson,Chris Knight,1.4549914146182013
34928,Kris Kristofferson,Jack Ingram,1.4549914146182013
34929,Kris Kristofferson,Clay Walker,1.4549914146182013
34930,Kris Kristofferson,Joe Ely,1.1331484530668263
34931,Kris Kristofferson,Lyle Lovett,2.568050833375483
34932,Kris Kristofferson,Fred Eaglesmith,2.9099828292364025
34933,Kris Kristofferson,Robert Earl Keen,2.568050833375483
34934,Kris Kristofferson,Rodney Crowell,1.1331484530668263
34935,Kris Kristofferson,Marty Stuart,1.1331484530668263
34936,Kris Kristofferson,Hayes Carll,3.2974425414002564
34937,Kris Kristofferson,Todd Snider,2.568050833375483
34938,Kris Kristofferson,Tom Morello,2.9099828292364025
34939,Kris Kristofferson,Eric Church,1.6487212707001282
34940,Kris Kristofferson,Dave Alvin,2.2662969061336526
34941,Kris Kristofferson,Willis Alan Ramsey,2.2662969061336526
34942,Kris Kristofferson,Silver Jews,2.9099828292364025
34943,Kris Kristofferson,Steve Young,1.0
34944,Kris Kristofferson,Blaze Foley,1.1331484530668263
34945,Kris Kristofferson,James McMurtry,2.568050833375483
34946,Kris Kristofferson,John Hiatt,2.2662969061336526
34947,Kris Kristofferson,Darius Rucker,1.2840254166877414
34948,The Chocolate Watchband,Blondie,1.1331484530668263
34949,The Chocolate Watchband,The Cramps,1.1331484530668263
34950,The Chocolate Watchband,Dead Boys,1.1331484530668263
34951,The Chocolate Watchband,The Dukes of Stratosphear,1.2840254166877414
34952,The Chocolate Watchband,Ramones,1.1331484530668263
34953,The Chocolate Watchband,Lyres,1.2840254166877414
34954,Chris Kenner,Chuck Jackson,1.0
34955,Chris Kenner,Aaron Neville,1.0
34956,Chris Kenner,Wilson Pickett,1.191246216612358
34957,Chris Isaak,M. Ward,1.1331484530668263
34958,Chris Isaak,Reckless Kelly,1.1331484530668263
34959,Chris Isaak,Gary Allan,2.2662969061336526
34960,Chris Isaak,Enrique Iglesias,2.2662969061336526
34961,Chris Isaak,Train,1.1331484530668263
34962,Chris Isaak,Tift Merritt,2.2662969061336526
34963,Chris Cornell,Days of the New,1.1331484530668263
34964,Chris Cornell,Stone Temple Pilots,1.1331484530668263
34965,Chris Cornell,Creed,1.1331484530668263
34966,Coldplay,Snow Patrol,1.0
34967,Coldplay,DeVotchKa,1.0
34968,Coldplay,Kasabian,1.0
34969,Coldplay,James Blunt,1.1331484530668263
34970,Coldplay,Ingrid Michaelson,1.1331484530668263
34971,Coldplay,Daniel Powter,1.1331484530668263
34972,Coldplay,Paolo Nutini,1.1331484530668263
34973,Coldplay,Acceptance,1.0
34974,Coldplay,OneRepublic,1.1331484530668263
34975,Coldplay,Damien Rice,2.0
34976,Coldplay,Avril Lavigne,1.1331484530668263
34977,Coldplay,Aqualung,1.1331484530668263
34978,Coldplay,Keane,1.0
34979,Coldplay,The Fray,1.1331484530668263
34980,Coldplay,Brett Dennen,1.1331484530668263
34981,Coldplay,Augustana,1.1331484530668263
34982,Coldplay,Goldrush,1.1331484530668263
34983,Coldplay,The Script,1.1331484530668263
34984,Coldplay,Sheppard,1.1331484530668263
34985,Coldplay,Passenger,1.1331484530668263
34986,Coldplay,Daya,1.2840254166877414
34987,Coldplay,Andy Grammer,1.2840254166877414
34988,Coldplay,Elevation Worship,2.2662969061336526
34989,Coldplay,Imagine Dragons,1.2840254166877414
34990,Coldplay,Hot Chelle Rae,1.1331484530668263
34991,Coldplay,Boyce Avenue,1.1331484530668263
34992,Coldplay,Christina Perri,1.1331484530668263
34993,Coldplay,Olly Murs,1.1331484530668263
34994,Coldplay,Echosmith,1.1331484530668263
34995,Coldplay,Vance Joy,1.2840254166877414
34996,Coldplay,Fleurie,1.1331484530668263
34997,Kyuss,The Mars Volta,1.2840254166877414
34998,Kyuss,Bongzilla,1.1331484530668263
34999,Kyuss,Wolfmother,1.2840254166877414
35000,Kyuss,Foo Fighters,1.1331484530668263
35001,Kyuss,Mastodon,1.1331484530668263
35002,Kyuss,Godsmack,1.1331484530668263
35003,Kyuss,Them Crooked Vultures,1.2840254166877414
35004,Kylie Minogue,Spice Girls,1.1331484530668263
35005,Kylie Minogue,Anastacia,1.0
35006,Kylie Minogue,Westlife,1.1331484530668263
35007,Kylie Minogue,Robbie Williams,1.1331484530668263
35008,Kylie Minogue,Robyn,1.1331484530668263
35009,Kylie Minogue,Natalie Imbruglia,1.1331484530668263
35010,Kylie Minogue,Girls Aloud,1.2840254166877414
35011,Kylie Minogue,Natasha Bedingfield,1.2840254166877414
35012,Kylie Minogue,Britney Spears,1.1331484530668263
35013,Kylie Minogue,Paris Hilton,1.2840254166877414
35014,Kylie Minogue,Steps,1.1331484530668263
35015,Kylie Minogue,ThalÃ­a,2.0
35016,Kylie Minogue,Sia,1.2840254166877414
35017,Kylie Minogue,Katy Perry,1.2840254166877414
35018,Kylie Minogue,Sugababes,1.1331484530668263
35019,Kylie Minogue,Calvin Harris,2.2662969061336526
35020,Kylie Minogue,Lady Gaga,1.2840254166877414
35021,Kylie Minogue,Olly Murs,1.2840254166877414
35022,Chico Hamilton,Gato Barbieri,1.1331484530668263
35023,Chico Hamilton,Roy Ayers,1.2840254166877414
35024,Chico Hamilton,Georgie Fame,2.2662969061336526
35025,Chico Hamilton,Thievery Corporation,3.7364919148644447
35026,Color Me Badd,Take That,2.0
35027,Color Me Badd,*NSYNC,2.0
35028,Color Me Badd,Backstreet Boys,2.0
35029,Color Me Badd,LFO,2.0
35030,Color Me Badd,112,1.0
35031,Colin Blunstone,Elvis Costello,1.1331484530668263
35032,Colin Blunstone,Ben Folds,1.4549914146182013
35033,Colin Blunstone,Prefab Sprout,1.1331484530668263
35034,Colin Blunstone,Orange Juice,1.1331484530668263
35035,Colin Blunstone,XTC,1.1331484530668263
35036,Colin Blunstone,Coldplay,1.4549914146182013
35037,Colin Blunstone,Keane,1.4549914146182013
35038,Colin Blunstone,The Style Council,1.2840254166877414
35039,Israel Houghton,Tye Tribbett,1.191246216612358
35040,Israel Vibration,Big Mountain,1.2840254166877414
35041,Israel Vibration,UB40,2.0
35042,Israel Vibration,Lucky Dube,1.2840254166877414
35043,Israel Vibration,Third World,1.0
35044,Israel Vibration,Morgan Heritage,1.2840254166877414
35045,Comeback Kid,The Wonder Years,1.0
35046,Kool & the Gang,Blackstreet,1.4549914146182013
35047,Kool & the Gang,Billy Ocean,1.1331484530668263
35048,Kool & the Gang,L.T.D.,1.0
35049,Kool & the Gang,Grayson Hugh,1.2840254166877414
35050,Kool & the Gang,Jamiroquai,1.4549914146182013
35051,Kool & the Gang,Wham!,2.568050833375483
35052,Kool & the Gang,Rose Royce,1.1331484530668263
35053,Kool & the Gang,Ready for the World,1.2840254166877414
35054,Kool & the Gang,Atlantic Starr,1.1331484530668263
35055,Kool & the Gang,ABC,2.568050833375483
35056,Kool & the Gang,Alexander O'Neal,1.2840254166877414
35057,Kool & the Gang,Breakwater,1.1331484530668263
35058,Kool & the Gang,Tony! Toni! TonÃ©!,1.2840254166877414
35059,Kool & the Gang,Shalamar,1.1331484530668263
35060,Kool & the Gang,Red Hot Chili Peppers,2.568050833375483
35061,Kool & the Gang,Midnight Star,1.1331484530668263
35062,LaVern Baker,Maria Muldaur,2.568050833375483
35063,LaVern Baker,The Band,2.568050833375483
35064,LaVern Baker,Bonnie Raitt,2.568050833375483
35065,LaVern Baker,Kim Weston,1.2840254166877414
35066,LaVern Baker,Janis Joplin,2.568050833375483
35067,LaVern Baker,The Marvelettes,1.2840254166877414
35068,LaVern Baker,Koko Taylor,2.568050833375483
35069,LaVern Baker,Mary Wells,1.2840254166877414
35070,LaVern Baker,The Animals,2.568050833375483
35071,LaVern Baker,Taj Mahal,2.568050833375483
35072,LaVern Baker,Aretha Franklin,1.1331484530668263
35073,Jack Jones,Julio Iglesias,1.1331484530668263
35074,J.D. Crowe & the New South,Alison Krauss & Union Station,1.1331484530668263
35075,J.D. Crowe & the New South,Keith Whitley,1.0
35076,J.D. Crowe & the New South,BÃ©la Fleck,2.0
35077,J.D. Crowe & the New South,Nickel Creek,1.1331484530668263
35078,J.D. Crowe & the New South,David Grisman,1.0
35079,Cornelius Brothers & Sister Rose,Musiq Soulchild,1.4549914146182013
35080,L.A. Guns,The Darkness,1.2840254166877414
35081,L.A. Guns,Buckcherry,1.1331484530668263
35082,La Ley,Molotov,1.1331484530668263
35083,La Lupe,India,1.4549914146182013
35084,La Lupe,Gloria Estefan,2.568050833375483
35085,Cradle of Filth,Atreyu,1.0
35086,Cradle of Filth,Unearth,1.0
35087,Cradle of Filth,As I Lay Dying,1.1331484530668263
35088,Cradle of Filth,My Chemical Romance,1.1331484530668263
35089,Cradle of Filth,Bring Me the Horizon,1.1331484530668263
35090,Cradle of Filth,Killswitch Engage,1.0
35091,Cradle of Filth,Moose Blood,1.2840254166877414
35092,LCD Soundsystem,Kele,1.0
35093,LCD Soundsystem,Klaxons,1.0
35094,LCD Soundsystem,Friendly Fires,1.0
35095,LCD Soundsystem,Sleigh Bells,1.0
35096,LCD Soundsystem,Big Data,1.1331484530668263
35097,Christina Aguilera,Keyshia Cole,2.2662969061336526
35098,Christina Aguilera,Stacie Orrico,2.0
35099,Christina Aguilera,Cassie,2.2662969061336526
35100,Christina Aguilera,JoJo,1.0
35101,Christina Aguilera,Rihanna,1.1331484530668263
35102,Christina Aguilera,Sara Bareilles,1.1331484530668263
35103,Christina Aguilera,Ashley Tisdale,1.0
35104,Christina Aguilera,Girls Aloud,1.1331484530668263
35105,Christina Aguilera,Kat DeLuna,1.1331484530668263
35106,Christina Aguilera,Ashlee Simpson,1.1331484530668263
35107,Christina Aguilera,Jordin Sparks,2.2662969061336526
35108,Christina Aguilera,The Cheetah Girls,1.1331484530668263
35109,Christina Aguilera,Lindsay Lohan,1.191246216612358
35110,Christina Aguilera,Hilary Duff,1.0
35111,Christina Aguilera,Lady Gaga,1.1331484530668263
35112,Christina Aguilera,Karina,2.2662969061336526
35113,Christina Aguilera,Kristinia DeBarge,2.2662969061336526
35114,Christina Aguilera,Sam Smith,1.2840254166877414
35115,Christina Aguilera,Zendaya,1.2840254166877414
35116,Christina Aguilera,Meghan Trainor,1.1331484530668263
35117,Christina Aguilera,Little Mix,1.2840254166877414
35118,Christina Aguilera,Fifth Harmony,1.2840254166877414
35119,Christina Aguilera,Jessie James Decker,2.2662969061336526
35120,Conway Twitty,Bobby Bare,1.0
35121,Conway Twitty,Kenny Chesney,1.6487212707001282
35122,Conway Twitty,Kenny Rogers,1.0
35123,Conway Twitty,Crystal Gayle,1.2840254166877414
35124,Conway Twitty,Don Williams,1.1331484530668263
35125,Conway Twitty,Ricky Van Shelton,1.4549914146182013
35126,Conway Twitty,Vince Gill,1.2840254166877414
35127,Conway Twitty,John Anderson,1.2840254166877414
35128,Conway Twitty,Sammy Kershaw,1.6487212707001282
35129,Conway Twitty,Ronnie Hawkins,2.0
35130,Conway Twitty,Phil Ochs,2.2662969061336526
35131,Conway Twitty,Luke Bryan,1.8682459574322223
35132,Conway Twitty,Gerry & the Pacemakers,2.0
35133,Conway Twitty,Daryle Singletary,1.6487212707001282
35134,Conway Twitty,Aaron Tippin,1.4549914146182013
35135,Conway Twitty,Alan Jackson,1.6487212707001282
35136,Conway Twitty,David Frizzell,1.2840254166877414
35137,Conway Twitty,Gary Allan,1.6487212707001282
35138,Conway Twitty,Glen Campbell,1.0
35139,Conway Twitty,Volbeat,3.7364919148644447
35140,Conway Twitty,Earl Thomas Conley,1.2840254166877414
35141,Conway Twitty,Clint Black,1.4549914146182013
35142,Conway Twitty,Eddie Rabbitt,1.2840254166877414
35143,Conway Twitty,Garth Brooks,1.4549914146182013
35144,Conway Twitty,Joe Nichols,1.6487212707001282
35145,Conway Twitty,Levon Helm,2.0
35146,Conway Twitty,Alabama,1.2840254166877414
35147,Conway Twitty,George Strait,1.2840254166877414
35148,Conway Twitty,Sam Hunt,2.117000016612675
35149,Conway Twitty,Chase Bryant,2.117000016612675
35150,Lagwagon,The Ataris,1.0
35151,Lagwagon,Saves the Day,1.0
35152,Lagwagon,New Found Glory,1.0
